ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
115,116,VoD,725000,1200,1058,63.7132,0.0,2239,27.949977668602056,2753528,0.00117352,2749050,0.00164236,11,2744580,2744580,2235,2235,0,1.6536331096196868
116,117,VoD,725000,1200,151,63.7277,0.0,2239,27.949977668602056,2753528,0.00139367,2749050,0.00186793,12,2744580,2744580,2235,2235,0,1.8802192393736017
117,118,VoD,725000,1200,152,63.5516,0.0,2239,27.949977668602056,2753528,0.00141806,2749050,0.00187943,13,2744580,2744580,2235,2235,0,1.8927337807606264
118,119,VoD,725000,1200,153,63.84649999999999,0.0,2239,27.949977668602056,2753528,0.00139732,2749050,0.00192533,14,2744580,2744580,2235,2235,0,1.9396510067114094
119,120,VoD,725000,1200,154,63.8319,0.0,2239,27.949977668602056,2753528,0.00141677,2749050,0.00194059,15,2744580,2744580,2235,2235,0,1.9559328859060403
120,121,VoD,725000,1200,155,64.1212,0.0,2239,27.949977668602056,2753528,0.00143889,2749050,0.00195877,16,2744580,2744580,2235,2235,0,1.9751230425055928
121,122,VoD,725000,1200,156,63.9686,0.0,2239,27.949977668602056,2753528,0.00145664,2749050,0.00198733,17,2744580,2744580,2235,2235,0,2.004702460850112
122,123,VoD,725000,1200,157,63.95389999999999,0.0,2239,27.949977668602056,2753528,0.0014305,2749050,0.00207348,18,2744580,2744580,2235,2235,0,2.091870246085011
123,124,VoD,725000,1200,158,64.0696,0.0,2239,27.949977668602056,2753528,0.00135443,2749050,0.00225414,19,2744580,2744580,2235,2235,0,2.273543624161074
124,125,Live,478000,1200,159,63.85079999999999,0.0,1477,27.924170616113745,1814744,0.00145138,1811790,0.00199169,20,1808844,1808844,1473,1473,0,1.9938628649015615
125,126,Live,478000,1200,160,63.9533,0.0,1477,27.924170616113745,1814744,0.00148163,1811790,0.00198289,21,1808844,1808844,1473,1473,0,1.986082824168364
126,127,Live,478000,1200,161,63.8205,0.0,1477,27.924170616113745,1814744,0.00149406,1811790,0.00202275,22,1808844,1808844,1473,1473,0,2.026958587915818
